Vrest,dVdt,APA,APD20,APD40,APD50,APD90,TriAP,DCai,Capeak,CaD50,CaD90,TriCa,dCa,SA,sex
-76.808,228.27,115.89,5.3181,77.403,119.4,289.37,169.96,225.33,436.44,250.37,580.37,330,214.21,1,0
-75.267,148.39,109.62,5.5899,73.944,111.94,279.94,168,209.66,447.23,212.94,493.94,281,238.93,1,0
-77.529,282.12,118.78,5.0024,70.861,113.86,264.86,151,115.24,309.15,311.86,654.86,343,196.63,1,0
-79.458,267.13,121.38,5.1598,44.107,85.107,229.99,144.88,217.23,397.16,277.99,640.99,363,184.98,1,1
-75.406,137.1,112.65,7.4957,101.48,140.48,328.83,188.35,282.38,506.74,255.48,584.83,329.35,228.4,1,1
-74.062,144.24,108.92,5.7887,37.586,90.203,289.2,199,233.79,423.61,224.2,535.2,311,191.99,1,1
-77.145,142.61,113.32,6.9397,98.094,134.09,291.09,157,226.48,431.39,245.09,564.09,319,207.61,1,1
-76.716,184.57,113.18,5.2204,67.868,114.87,276.87,162,123.86,323,282.87,611.87,329,201.15,1,0
-75.179,214.77,118.69,6.1281,83.01,127.01,309.01,182,217.67,432.1,251.01,570.01,319,217.08,1,1
-74.967,150.73,111.06,5.9829,53.542,114.54,306.54,192,86.697,272.87,313.54,638.54,325,187.8,1,0
-78.583,203.59,122.64,7.6193,116.52,153.52,305.8,152.27,378.59,584.94,213.52,511.91,298.39,209.57,1,0
-77.838,158.38,112.95,5.7729,53.526,88.526,212.53,124,43.699,234.87,366.53,708.53,342,192.74,1,0
-77.588,163.28,116.7,7.175,110.56,143.56,298.56,155,221.28,412.45,252.56,579.56,327,194.18,1,1
-74.879,149.3,114.02,7.2676,84.771,123.77,308.77,185,351.99,566.76,208.77,503.77,295,217.48,1,0
-78.774,215.65,118.11,5.3961,89.975,121.97,253.15,131.17,218.09,421.15,182.15,438.15,256,204.02,1,0
-76.029,152.39,111.65,6.0218,84.46,123.46,287.46,164,202.59,403.56,184.46,436.46,252,201.68,1,0
-78.094,161.08,115.61,6.5066,84.126,121.13,266.13,145,355.63,594.4,248.13,580.13,332,243.99,1,1
-77.15,233.25,117.03,5.1754,56.593,100.59,247.59,147,118.62,332.82,311.59,653.85,342.26,216.98,1,0
-75.125,131.39,105.38,5.2904,22.569,61.281,253.28,192,182.99,396.64,279.28,629.28,350,217.25,1,1
-79.237,198.64,113.76,4.8169,19.079,78.136,201.14,123,82.734,260.65,302.14,639.14,337,179.55,1,1
-76.116,139.83,111.11,6.1416,40.832,87.601,269.6,182,388.17,590.6,170.6,422.6,252,203.68,1,0
-73.747,140.31,111.99,7.4031,35.715,70.715,224.72,154,27.777,237.4,410.72,747.72,337,210.98,1,0
-77.123,195.08,118.8,6.3305,82.648,118.65,266.65,148,84.869,265.36,333.65,671.65,338,182.69,1,1
-75.946,251.76,119.45,5.5529,59.314,108.31,274.31,166,217.68,427.06,203.31,476.31,273,210.58,1,0
-79.044,258.42,118.95,4.9012,17.592,70.693,205.69,135,156.21,367.36,288.69,634.69,346,214.31,1,0
-76.231,165.44,113.22,5.8261,52.033,94.033,257.03,163,202.51,409.31,268.03,607.03,339,210.18,1,0
-74.878,224.31,113.63,5.2685,12.811,63.117,237.12,174,61.359,291.64,305.12,625.12,320,231.35,1,0
-74.563,141.16,106.77,5.385,24.012,64.656,227.66,163,60.175,287.44,365.66,714.66,349,229.46,1,0
-76.051,154.78,114.65,7.0009,79.331,118.33,283.33,165,72.169,294.45,368.33,700.33,332,224.64,1,1
-75.977,172.26,111.35,5.3751,75.073,118.07,289.07,171,176.69,374.61,234.07,542.07,308,199.63,1,0
-76.306,137.61,109.18,5.7031,70.299,109.3,270.3,161,149.99,373.69,342.3,701.3,359,228.99,1,0
-75.803,143.14,110.63,5.9312,110.3,143.3,317.3,174,154.01,354.9,304.3,648.3,344,204.36,1,0
-75.479,154.76,115.01,7.3432,95.042,139.04,316.04,177,289.93,469.28,169.04,411.04,242,180.02,1,0
-78.328,217.47,114.86,5.0164,100.02,135.02,269.02,134,94.862,277.18,273.02,589.02,316,183.69,1,1
-76.896,129.61,110.51,6.6364,73.045,115.05,266.05,151,102.09,280.77,280.24,595.24,315,180.06,1,1
-76.651,153.17,114.17,6.6735,65.702,112.7,272.97,160.26,216.46,421.21,220.7,505.97,285.26,206.15,1,0
-75.277,157.97,113.65,6.3622,64.86,99.86,255.29,155.43,55.613,283.75,373.29,711.29,338,230.16,1,1
-77.183,173.38,112.39,5.4235,80.605,116.6,263.6,147,55.751,243.04,315.6,640.6,325,188.47,1,0
-76.346,233.61,114.15,5.0663,14.862,80.802,251.8,171,118.69,325.77,318.8,666.8,348,210.16,1,0
-76.723,168.81,113.98,5.9434,96.532,134.53,298.53,164,253.55,472.62,204.53,488.53,284,220.71,1,1
-75.097,150.27,111.23,5.9817,53.261,93.261,259.26,166,53.949,266.93,350.26,683.26,333,214.51,1,1
-74.94,156.61,112.33,6.0321,72.557,113.56,285.56,172,218.9,415.92,184.56,441.63,257.08,197.79,1,1
-76.007,151.51,112.08,6.1644,77.146,111.15,265.15,154,71.366,294.39,382.15,725.15,343,225.96,1,1
-72.854,134.27,106.68,5.8355,58.814,103.81,299.96,196.15,139.02,364.21,298.96,635.96,337,227.93,1,0
-76.547,193.15,117.12,6.0687,46.142,91.142,245.14,154,52.943,264.87,324.14,645.14,321,212.99,1,1
-74.977,143.9,108.78,5.6007,70.6,104.6,269.6,165,97.549,309.21,344.6,695.6,351,214.79,1,0
-76.01,156.36,110.13,5.3889,21.901,65.267,206.27,141,23.609,221.53,373.27,716.27,343,198.82,1,0
-76.556,175.53,115.86,6.3557,70.642,108.64,265.54,156.9,151.35,352.39,280.54,612.54,332,203.57,1,1
-77.039,155.79,113.36,6.2102,54.873,91.873,248.87,157,280.41,498.32,213.87,513.87,300,220.16,1,1
-76.572,141.43,112.52,6.8904,93.632,129.63,291.63,162,290.81,499.52,191.63,465.63,274,210.24,1,0
-75.273,133.12,108.75,5.9444,72.294,104.29,262.29,158,49.797,240.51,329.29,662.29,333,191.94,1,0
-75.132,146.28,107.05,5.2999,19.776,64.528,249.53,185,96.92,307.48,316.53,657.53,341,212.81,1,0
-77.689,156.3,112.06,5.6362,62.802,106.8,257.8,151,315.36,525.01,208.8,513.8,305,212.36,1,0
-76.795,205.13,113.4,5.1833,44.138,89.108,257.16,168.05,280.19,504.56,230.16,553.16,323,227.6,1,0
-74.923,166.4,111.59,5.7108,39.002,80.871,273.87,193,408.42,640.77,190.87,473.87,283,234.83,1,1
-75.142,136.08,110.39,6.4322,102.04,139.04,322.95,183.91,258.64,459.94,219.04,523.95,304.91,203.56,1,0
-76.76,137.98,111.89,6.5832,83.201,119.2,275.2,156,137.91,354.59,284.2,608.2,324,218.83,1,0
-77.437,214.74,121.77,6.6333,84.902,123.9,267.44,143.54,150.69,376.79,256.9,551.52,294.61,227.59,1,0
-78.168,187.82,116.67,5.7753,58.701,92.701,224.7,132,138.23,366.47,277.7,605.92,328.22,230.43,1,1
-76.994,286.19,120.59,5.352,79.36,123.36,285.36,162,152.71,361.19,255.36,564.36,309,210.25,1,0
-77.637,305.43,122.24,5.3039,12.697,61.519,222.91,161.39,159.98,359.03,251.91,567.91,316,200.83,1,1
-76.63,158.09,114.98,6.7694,77.819,120.82,277.82,157,237.3,436.67,183.82,432.82,249,200.09,1,1
-76.048,139.12,112.25,6.9649,92.556,131.56,298.56,167,218.19,407.52,196.56,465.56,269,190.27,1,1
-76.618,201.94,116.45,5.6644,75.108,113.11,270.11,157,94.356,285.7,324.11,664.11,340,193.68,1,1
-74.931,155.31,110.24,5.6868,38.199,77.199,237.2,160,51.409,249.77,331.2,665.2,334,199.61,1,0
-76.559,194.03,116.24,5.7743,56.747,95.747,248.75,153,161.55,369.12,238.75,541.75,303,209.05,1,1
-75.911,172.52,110.88,5.3323,33.759,73.071,251.07,178,307.51,507.03,177.07,449.07,272,200.86,1,1
-76.704,182.82,114.37,5.6402,77.693,121.69,283.69,162,189.68,392.14,201.69,471.69,270,203.39,1,0
-78.171,151.34,112.91,5.8434,65.873,102.87,230.87,128,102.71,316.57,330.87,677.87,347,216.68,1,0
-74.595,122.04,107.64,6.2045,83.01,113.01,276.01,163,84.555,290.94,367.01,715.01,348,209.61,1,0
-76.005,135.16,108.15,5.5491,54.654,94.654,273.35,178.7,300.11,513.58,258.35,613.35,355,219.2,1,1
-76.929,213.79,115.85,5.2481,46.135,83.135,230.26,147.12,132.52,347.98,221.26,498.26,277,216.33,1,1
-78.343,195.47,118.22,5.8244,71.469,112.47,240.47,128,110.34,327.35,347.47,695.47,348,220.6,1,1
-78.35,166.68,118.89,8.3543,111.92,144.92,283.92,139,289.31,511.43,244.92,561.78,316.86,225.62,1,1
-77.91,151.83,112.02,5.7482,90.531,131.53,274.53,143,200.76,386.62,212.53,505.53,293,187.24,1,1
-77.612,300.91,122.19,5.2988,97.69,136.69,289.69,153,178.29,381.93,227.69,520.69,293,205.2,1,0
-75.879,208.48,117.05,5.6987,52.199,105.2,284.2,179,203.21,398.61,239.2,552.2,313,197.51,1,0
-76.444,136.59,111.88,6.9495,93.802,132.8,299.8,167,269.91,466.36,220.8,527.8,307,198.9,1,1
-78.032,231.77,118.83,5.2292,17.387,66.629,213.63,147,101.19,296.68,301.63,635.63,334,197.43,1,0
-75.765,190.93,113.25,5.3955,46.806,93.806,256.81,163,70.536,258.94,280.81,592.81,312,189.32,1,0
-74.036,123.22,103.38,5.232,33.003,88.65,291.65,203,248.29,461.97,184.65,452.65,268,214.7,1,0
-75.962,203.52,115.89,5.6448,45.505,96.505,261.5,165,60.206,255.39,311.5,631.5,320,196.28,1,1
-75.766,163.52,114.74,6.62,63.806,99.806,252.81,153,72.122,295.04,274.81,569.81,295,223.79,1,0
-75.065,121.06,105.7,5.641,51.067,91.067,257.07,166,50.793,267.64,349.07,689.07,340,218.31,1,1
-73.414,128.2,107.88,6.2764,83.06,127.06,327.06,200,234.59,458.06,232.06,539.06,307,225.73,1,1
-76.295,165.1,111.2,5.4601,77.073,114.07,277.07,163,150.9,365.98,299.07,646.07,347,218.44,1,1
-75.952,186.86,112.82,5.4049,36.773,77.773,223.77,146,32.457,210.69,312.77,641.77,329,178.95,1,0
-76.898,151.01,109.05,5.3171,46.056,83.056,230.06,147,119.13,331.44,320.06,676.06,356,215.67,1,0
-73.292,136.58,107.83,5.8312,76.129,120.13,323.02,202.89,116.3,328.22,308.02,643.02,335,214.31,1,0
-75.558,149.2,107.68,5.2026,68.227,107.23,271.23,164,93.392,312.25,310.23,648.23,338,220.91,1,1
-75.781,168.27,113.61,5.953,15.523,58.26,229.26,171,26.812,209.97,360.26,682.26,322,183.88,1,1
-76.582,201.98,110.33,4.8126,37.392,115.39,279.39,164,108.38,283.02,236.39,531.39,295,175.47,1,0
-74.485,163.16,112.3,5.9487,30.727,77.625,260.63,183,99.416,293.38,303.63,632.63,329,195.76,1,0
-79.25,232.16,120,5.3169,32.597,75.905,211.23,135.32,184.07,381.15,226.23,525.23,299,198.52,1,0
-76.129,134.04,107.17,5.4194,45.981,98.981,267.98,169,137.13,340.33,311.98,663.98,352,206.7,1,1
-77.547,155.55,117.4,9.3026,121.88,151.88,298.88,147,187.68,389.38,254.88,566.88,312,203.92,1,1
-78.175,232.71,113.57,4.6131,15.557,59.244,193.24,134,56.032,246.83,326.24,672.24,346,192.26,1,0
-77.769,169.9,114.94,6.0573,107.31,141.31,288.31,147,182.27,366.98,236.31,544.31,308,186.54,1,0
-75.999,121.82,109.33,6.9432,93.705,125.71,282.71,157,197.14,409.42,230.71,533.71,303,214.09,1,0
-77.512,131.5,111.25,6.7092,80.558,122.56,269.56,147,141.64,341.94,291.56,622.56,331,202.83,1,1
-74.484,163.73,111.94,5.8476,62.535,108.54,291.54,183,247.86,464.54,168.54,401.54,233,217.25,1,0
-74.977,147.88,113.32,6.9578,81.567,118.57,294.57,176,278.87,496.06,214.57,506.57,292,219.27,1,1
-74.772,122.81,108.06,6.4022,88.481,125.48,307.48,182,252.44,481.34,238.48,556.48,318,231.82,1,0
-77.057,210.16,117.4,5.6135,37.582,95.582,268.23,172.65,445.39,656.09,167.58,416.23,248.65,212.17,1,0
-76.196,191.79,117.12,6.031,63.493,106.49,266.49,160,155.2,348.54,196.49,445.49,249,193.83,1,1
-78.132,207.43,120.27,6.2662,72.37,116.37,258.37,142,148.03,330.65,243.37,543.37,300,183.94,1,0
-77.41,145.49,113.73,6.9338,87.877,125.88,270.88,145,189.44,402.54,224.88,507.88,283,214.39,1,0
-77.684,130.69,112.05,7.6229,80.286,110.29,252.29,142,214.8,413.06,220.29,517.29,297,199.94,1,0
-76.547,279.14,124.38,6.0944,64.793,109.79,267.79,158,231.42,441.99,222.79,516.79,294,212.37,1,1
-76.438,155.23,111.27,5.5408,44.449,80.449,229.45,149,84.954,290.18,241.45,522.45,281,205.88,1,0
-77.716,140.96,111.7,6.2435,74.753,113.75,257.75,144,171.33,374.21,237.75,541.75,304,204.46,1,1
-76.007,144.46,110.52,5.9797,71.404,104.4,262.13,157.72,161.34,413.31,319.13,672.13,353,256.31,1,1
-77.889,142.63,111.78,6.1949,61.651,105.65,245.65,140,252.45,466.99,164.65,389.65,225,215.04,1,0
-77.386,227.55,117.06,5.4018,50.032,99.032,265.03,166,392.28,621.66,206.03,510.03,304,232.76,1,1
-75.653,183.32,113.78,5.7119,34.922,77.922,235.92,158,61.872,246.97,290.92,605.92,315,186.01,1,0
-74.904,135.59,110.51,6.5638,110.7,142.7,310.7,168,112.75,329.68,226.7,500.7,274,217.86,1,1
-78.995,194.64,116.97,5.7044,88.201,120.2,249.98,129.78,218.73,422.04,223.98,529.98,306,205.39,1,0
-79.231,203.87,118.02,5.4432,57.658,91.658,215.04,123.39,106.37,327.98,298.04,634.04,336,223.67,1,0
-73.276,130.68,108.22,6.2014,67.636,101.64,267.64,166,89.692,285.34,279.64,596.64,317,196.97,1,1
-77.018,275.63,116.41,4.7947,15.579,72.828,218.83,146,104.85,330.92,318.83,668.83,350,228.77,1,0
-75.979,177.44,110.07,5.1203,64.595,103.6,263.6,160,172.91,393.11,229.6,533.6,304,221.81,1,0
-76.501,152.16,112.27,6.1286,72.866,108.87,271.13,162.26,290.11,507.73,251.87,594.13,342.26,222.34,1,0
-80.568,193.47,117.89,5.5127,48.282,91.282,201.28,110,418.09,640.72,161.28,403.28,242,223.87,1,0
-76.651,219.28,121.84,6.6322,53.267,92.267,233.27,141,32.968,224.19,324.27,646.27,322,191.93,1,1
-75.458,181.09,116.78,6.413,88.773,130.77,325.77,195,370.63,603.21,225.77,537.77,312,236.4,1,1
-76.492,184.83,116.73,6.3385,62.064,101.06,261.06,160,120.6,334.59,330.06,675.06,345,217.31,1,1
-77.321,251.53,118.13,5.2879,68.774,109.77,261.77,152,178.58,369.99,248.77,574.77,326,193.73,1,1
-76.486,155.07,114.27,6.7698,71.519,102.52,242.52,140,57.415,270.05,376.52,717.73,341.21,214.82,1,1
-73.911,136.01,109.01,6.1663,57.862,103.86,291.6,187.74,111.58,335.12,262.6,556.6,294,224.57,1,0
-76.533,229.54,116.75,5.4666,31.092,87.129,277.13,190,518.08,756.28,141.13,349.13,208,238.88,1,0
-74.427,162.34,111.84,5.8618,94.426,132.43,318.81,186.39,189.83,384.18,214.43,502.81,288.39,195.6,1,1
-74.679,164.15,114.06,6.5595,95.692,129.69,302.69,173,96.804,285.62,284.69,600.69,316,190.21,1,0
-77.928,238.25,120.41,5.6272,63.3,103.3,249.3,146,314.31,544.64,218.3,526.3,308,233.23,1,1
-74.122,141.13,105.32,5.285,34.177,83.177,273.18,190,150.13,384.21,240.18,538.18,298,235.37,1,1
-75.668,165.5,110.07,5.3829,60.776,98.776,255.78,157,54.217,271.78,295.78,615.78,320,218.53,1,0
-76.894,152.03,114.64,6.8991,117.47,155.47,322.47,167,177.42,356.29,265.47,591.47,326,181.41,1,0
-74.205,120.49,109.2,7.3497,97.522,131.52,315.52,184,167.67,378.62,304.52,649.52,345,214.71,1,1
-74.69,147.81,108.05,5.3767,53.874,97.874,279.87,182,192.36,406.41,255.87,588.87,333,216.82,1,1
-79.214,230.01,119.67,5.5781,110.57,146.57,281.57,135,266.88,477.64,251.57,580.57,329,214.62,1,0
-76.752,181,116.74,6.2929,99.968,130.97,282.97,152,110.56,341.04,350.97,693.97,343,234.03,1,1
-77.678,123.09,108.42,6.0614,64.713,107.71,247.71,140,157.6,374.17,225.71,508.71,283,217.61,1,0
-76.966,209.43,112.97,5.0842,43.304,84.304,249.3,165,295.55,519.33,258.3,611.3,353,229.34,1,1
-75.821,205.04,112.1,4.9989,12.779,82.332,270.33,188,116.93,297.89,292.33,626.33,334,183.05,1,0
-77.565,290.95,118.74,4.8113,14.495,74.842,227.84,153,154.72,348.46,281.84,627.84,346,196.78,1,0
-75.529,184.8,115.54,6.0854,94.886,129.89,303.89,174,195.66,405.03,245.89,560.89,315,211.6,1,1
-78.226,237.07,117.4,5.051,34.368,78.368,216.37,138,65.813,246.53,332.51,675.51,343,182.51,1,0
-74.378,192.97,111.45,5.3868,36.193,98.759,286.76,188,213.55,424.42,141.76,329.76,188,210.95,1,0
-76.957,223.42,115.08,5.1033,30.746,77.746,234.75,157,136.8,368.64,286.75,618.75,332,234.2,1,1
-77.547,165.34,113.92,5.8028,79.932,114.93,260.93,146,247.42,472.12,233.93,549.93,316,227.44,1,0
-76.011,132.31,107.16,5.4687,20.425,69.555,251.56,182,76.493,252.11,264.56,562.56,298,176.27,1,0
-76.497,196.34,118.44,6.4153,81.261,121.26,279.68,158.42,138.88,346.12,316.68,660.68,344,210.6,1,0
-76.003,160.76,111.18,5.6321,39.77,81.77,245.77,164,110.85,311.6,273.77,595.77,322,202.29,1,1
-78.269,257.73,116.11,4.7567,88.811,130.81,274.81,144,209.86,400.79,214.81,515.81,301,192.66,1,1
-78.483,248.81,119.61,5.2534,88.62,125.62,261.53,135.91,215.49,439.25,206.71,483.53,276.82,225.11,1,0
-75.543,171.93,111.36,5.3506,26.15,71.15,246.47,175.31,122.96,327.31,216.47,479.47,263,204.84,1,0
-79.1,220.16,121.46,6.2094,98.767,132.77,272.77,140,314.49,540.19,255.77,591.77,336,230.71,1,1
-76.94,146.07,112.31,6.2779,108.8,143.8,303.8,160,170.76,379.03,289.8,628.8,339,211.58,1,1
-75.835,125.97,109.35,6.4794,69.697,104.7,264.7,160,151.29,367.52,284.7,618.7,334,218.89,1,0
-74.68,134.86,109.1,6.1543,84.594,121.59,298.59,177,120.03,357.16,284.59,601.59,317,238.95,1,0
-75.774,127.22,107.83,5.9076,59.653,98.653,260.65,162,95.443,289.75,333.65,681.65,348,197.06,1,1
-74.948,155.48,109.69,5.6909,60.36,105.36,281.56,176.2,302.76,518.31,178.36,441.56,263.2,216.87,1,1
-76.325,236.45,121.47,6.0269,64.3,103.3,261.3,158,122.6,330.83,294.3,624.3,330,210.4,1,0
-76.748,188.5,109.35,4.8392,83.003,120,285,165,209.52,407.22,240,570,330,200.43,1,0
-76.451,168.34,113.1,5.7437,74.826,115.83,269.83,154,117.73,323.98,269.83,583.83,314,207.8,1,0
-77.067,239.57,120.22,5.758,67.935,110.93,276.93,166,315.43,533.11,222.93,536.93,314,220.92,1,1
-75.969,123.69,107.55,6.0176,39.07,70.07,215.07,145,70.597,291.24,382.07,733.07,351,223.74,1,0
-74.224,161.46,110.71,5.7121,54.983,100.98,282.98,182,81.374,296.36,315.98,644.98,329,216.68,1,1
-76.851,227.81,120.38,6.1368,80.896,115.9,281.9,166,219.1,431.25,281.9,629.9,348,216.63,1,0
-78.243,169.81,107.64,4.4797,43.935,105.93,236.93,131,134.05,339.75,277.93,617.93,340,208.1,1,1
-77.748,189.85,116.71,5.7984,75.354,113.35,260.35,147,237.59,467.18,285.35,637.35,352,234.8,1,1
-77.231,152.95,111.99,5.8378,49.772,90.772,237.77,147,107.39,303.92,290.77,622.77,332,198.4,1,0
-78.513,247.7,115.52,4.6025,35.615,83.615,217.61,134,120.37,329.52,236.61,535.61,299,210.21,1,0
-76.604,172.32,116.11,6.414,112.44,143.44,306.48,163.04,194.71,400.93,235.48,540.48,305,208.12,1,0
-76.133,179.59,114.85,5.7788,39.094,89.094,261.09,172,108.16,323.74,360.09,709.09,349,219.51,1,0
-77.621,160.02,113.24,5.8694,67.965,106.96,249.96,143,84.853,278.74,307.96,637.96,330,195.56,1,1
-78.99,224.32,119.89,5.4913,77.475,108.47,237.47,129,172.84,387.76,278.47,621.47,343,218.18,1,1
-78.893,163.58,117.63,7.3954,83.837,118.84,247.84,129,184.26,368.37,238.84,543.84,305,185.83,1,0
-77.296,194.65,109.89,4.7263,73.893,109.89,262.89,153,138.4,333.07,321.89,681.89,360,198.88,1,0
-75.051,120.4,103.38,5.1644,72.94,114.94,299.94,185,175.08,382.17,288.94,641.94,353,210.96,1,0
-77.819,224.57,116.04,5.0497,64.7,111.7,267.28,155.59,229.83,418.6,235.28,560.28,325,191.53,1,1
-76.585,169.44,112.35,5.6168,52.063,94.063,256.06,162,244,467.34,203.06,485.06,282,224.8,1,1
-78.358,232.04,114.2,4.7756,34.689,68.689,215.69,147,212.53,430.43,230.69,554.69,324,220.31,1,1
-77.73,247.54,120.73,5.7258,91.929,133.93,298.93,165,358.37,595.95,247.93,576.93,329,242.69,1,0
-75.041,126.13,110.36,7.053,64.006,105.01,282.01,177,427.4,665.39,157.01,382.01,225,238.87,1,0
-76.167,120.33,110.04,7.5282,102.4,136.4,302.4,166,283.45,479.56,200.4,488.4,288,197.95,1,0
-76.926,250.32,114.77,4.783,57.401,102.4,253.4,151,117.65,302.42,231.4,528.4,297,185.75,1,0
-74.412,151.81,110.31,5.8988,88.406,125.41,302.41,177,173.73,370.15,260.41,589.41,329,198.89,1,0
-74.987,121.72,105.83,5.6915,49.376,94.376,261.38,167,103.6,290.56,226.38,506.38,280,187.59,1,0
-78.816,269.45,118.53,4.8474,44.202,85.202,220.31,135.11,181.39,396.98,249.31,577.31,328,217.99,1,0
-78.039,165.41,110.16,5.0503,64.258,104.26,241.26,137,177.12,396.2,235.26,547.26,312,220.93,1,1
-76.177,143.82,111.93,6.4674,93.325,127.33,290.33,163,170.96,376.27,288.33,630.33,342,208.71,1,0
-75.259,171.48,114.21,6.1154,42.486,85.298,273.3,188,376.1,604.78,154.3,369.3,215,229.2,1,0
-75.438,177.04,115.32,6.1771,51.179,83.179,223.58,140.4,38.271,248.31,312.58,640.58,328,210.79,1,0
-77.319,130.47,110.64,6.7121,72.035,103.04,253.54,150.5,241.59,461.59,261.54,605.54,344,224.11,1,1
-77.151,183.63,116.09,5.922,54.856,89.856,232.99,143.13,218.29,461.57,293.99,645.99,352,248.32,1,1
-78.595,215.5,119.94,5.8116,59.358,97.358,236.36,139,327.54,577.58,260.36,604.36,344,255.77,1,0
-76.352,203,119.18,6.158,66.947,111.95,279.95,168,176.39,406.08,259.95,566.95,307,231.6,1,1
-76.797,157.06,112.52,5.7958,52.294,84.294,219.29,135,43.506,236.2,365.29,709.29,344,194.22,1,1
-77.5,164.24,111.86,5.3473,35.281,94.281,244.28,150,87.566,291.63,373.28,722.28,349,207.61,1,0
-76.997,144.71,112.98,6.749,97.184,133.18,287.08,153.9,174.39,395.43,274.08,599.08,325,223.73,1,1
-74.841,199.44,112.67,5.3716,59.857,108.86,289.86,181,65.647,293.61,232.86,498.86,266,228.54,1,0
-76.59,286.19,118.42,5.1131,11.734,58.279,233.56,175.28,155.42,364.11,268.56,597.56,329,210.96,1,0
-74.729,177.6,106.36,4.9702,55.284,100.28,276.28,176,164.56,360.49,239.28,561.28,322,197.85,1,1
-79.526,183.76,119.23,6.8484,70.587,104.59,234.59,130,425.49,661.74,237.59,569.59,332,242.24,1,0
-77.848,251.81,122.07,5.7369,83.984,120.98,259.98,139,145.82,372.04,257.98,563.98,306,227.92,1,1
-75.339,189.43,114.34,5.5824,38.859,88.859,257.86,169,63.469,243.86,315.86,642.86,327,181.64,1,0
-77.845,161.25,114.3,6.0234,82.281,117.28,257.28,140,222.42,433.83,256.28,588.28,332,214.73,1,1
-76.256,159.07,113.27,5.9672,68.148,112.15,276.15,164,169.06,394.94,292.15,629.15,337,229.11,1,1
-74.93,124.87,109.15,6.818,91.195,128.19,305.65,177.46,210.48,419.82,231.19,533.65,302.46,211.25,1,1
-75.438,126.48,108.27,6.3099,68.764,98.764,253.76,155,91.311,310.04,323.76,666.76,343,220.99,1,1
-78.134,290.25,125.63,5.9356,56.551,98.551,232.55,134,172.24,394.67,317.55,672.55,355,227.22,1,0
-74.723,240.74,117.66,5.6575,15.512,75.117,242.12,167,51.818,249.22,310.12,630.12,320,198.33,1,0
-75.63,210.64,119.5,6.5298,96.536,139.54,321.54,182,315.63,513.81,162.54,399.54,237,198.92,1,1
-74.896,157.57,109.16,5.3345,36.873,87.496,277.5,190,290.76,474.57,187.5,469.5,282,185.38,1,0
-80.595,200.54,120.14,5.7952,51.749,80.749,208.06,127.31,195.27,396.68,227.06,536.06,309,203.21,1,0
-77.443,187.54,115.11,5.5881,54.515,93.515,232.52,139,66.276,262.42,338.52,677.52,339,197.99,1,1
-75.818,208.43,120.15,6.5567,83.871,124.87,283.87,159,169.43,410.33,232.87,503.87,271,242.05,1,0
-78.81,174,115.25,5.669,84.913,112.91,237.91,125,141.68,346.75,272.91,605.91,333,207.43,1,1
-75.635,283.86,114.06,4.4911,38.641,88.641,268.64,180,211.3,435.85,303.64,670.64,367,230.58,1,1
-77.822,286.35,120.9,5.2629,73.479,111.48,254.48,143,96.83,292.02,309.55,646.55,337,197.27,1,0
-77.447,174.16,114.71,5.7476,61.856,102.86,248.86,146,202.95,414.9,177.86,414.86,237,212.44,1,1
-77.218,151.66,113.87,6.6222,51.546,83.546,218.55,135,44.07,248.65,336.55,665.55,329,205.61,1,1
-78.462,245.71,123.14,6.0382,57.762,97.762,237.76,140,201.34,411.05,292.76,645.76,353,214.33,1,1
-75.184,184.39,115.19,6.0708,76.954,118.95,304.86,185.9,340.8,564.41,214.95,519.86,304.9,226.64,1,1
-74.739,156.36,111.11,5.728,49.746,103.75,279.75,176,101.84,283.81,257.75,557.75,300,182.91,1,1
-79.696,187.67,116.81,5.606,71.761,100.76,219.76,119,156.35,372.39,250.76,572.76,322,218.04,1,1
-78.291,185.51,118.94,6.7052,76.403,112.4,254.4,142,280.85,483.54,234.4,555.4,321,205.99,1,0
-77.044,181.84,108.83,4.6976,38.801,93.657,250.66,157,222.03,442.13,211.66,509.66,298,221.78,1,0
-76.03,155.62,109.28,5.2938,79.216,125.22,306.22,181,284.7,500.48,209.22,510.22,301,218.1,1,0
